asset_id,A001,A002,A003,A004,A005,A006,A007,A008,A009,A010,A011,A012,A013,A014,A015,A016,A017,A018,A019,A020,A021,A022,A023,A024,A025,A026,A027,A028,A029,A030,A031,A032,A033,A034,A035,A036,A037,A038,A039,A040,A041,A042,A043,A044,A045,A046,A047,A048,A049,A050
A011,0.06927682206,0.4884023875,0.5308806419,0.08490401597,0.02952251098,0.0918828434,0.0801543086,0.06627448409,0.1085185252,0.6517370516,1,0.1905730306,0.03304273712,0.1081510627,0.5852244042,0.1006398975,0.1175585849,0.1154392012,0.05930141244,0.06783196384,0.1028821565,0.1118860381,0.03767291536,0.06395388605,0.04784330773,0.5875960181,0.5777885107,0.548819919,0.5663394269,0.1118637016,0.02236886881,0.07676991841,0.121918418,0.05163167111,0.008890479949,0.5657418979,0.1024798517,0.05277071095,0.04296216857,0.02390396933,0.05617892553,0.0241198989,0.5590528093,0.09719606267,0.0191395632,0.626023056,0.1483703105,0.1498879283,0.02536314832,0.08809482804
A012,0.5052024926,0.03428456492,0.1615777722,0.03871481843,0.6704899178,0.1263407879,0.100839244,0.7835837469,0.1290938887,0.1023309189,0.1905730306,1,0.03459440324,0.09621510441,0.134070929,0.5355655342,0.07120893831,0.07933442193,0.12470848,0.06783129835,0.0859766247,0.1178453627,0.529305442,0.1629758737,0.5634853536,0.1316524377,0.1037756377,0.1282592517,0.1613809369,0.03548351283,0.06166708483,0.07238578333,0.1787021866,0.08617367278,0.2027373919,0.08026628546,0.1205538097,0.0974513581,0.04770993628,0.1314946665,-0.01649696366,0.04804114625,0.111810261,0.117543054,0.2084883572,0.1216378285,0.1775347357,0.05157377032,0.1230960357,0.1229021291
A013,0.1066281426,0.1262614134,0.09349195259,0.1406081793,0.07720320873,0.5495106913,0.08410585618,0.06182378642,0.8082243386,0.08082194037,0.03304273712,0.03459440324,1,0.1488428954,0.1386040205,0.06520913298,0.1121202332,0.07516389967,0.216687735,0.1541242584,0.05502234945,0.04662963155,0.04520449657,0.1197399455,0.1311069297,0.05698952907,0.1289092718,0.2194319699,0.1265186819,0.1117727666,0.1052513747,0.4909243451,0.4124430045,0.6554604974,0.6691321964,-0.004834973104,0.6352656348,0.07452010728,0.06631982868,0.07906297039,0.1324515143,0.06422150677,0.08190511619,0.6224261276,0.06673169517,0.1135896784,0.6401916453,0.0746263481,0.1221379057,0.1501390601
A014,0.1502460234,0.1291007295,0.1300046224,0.1463981413,0.1075641638,0.1611024359,0.1115138861,0.03856941128,0.08771289757,0.104619773,0.1081510627,0.09621510441,0.1488428954,1,0.1543720572,0.1500617589,0.5736904615,0.657126915,0.1223504587,0.09672630836,0.1733361507,-0.04869788812,0.09371982376,0.106181382,0.07604349757,0.04767295669,0.08391758678,0.09400414889,0.04471225845,0.03805059175,0.4492020291,0.09781478276,0.06520106433,0.1497771131,0.07011495116,0.08761427692,0.1061666688,0.1238072679,0.07469474954,0.1303432654,0.1390796798,0.4671500272,0.03272815213,0.07208025113,0.1583586586,0.1247858267,0.1786836812,0.06268321902,0.09465014038,0.1000875261
A015,0.158844077,0.386823859,0.4402267757,0.1147637863,0.01433280578,0.1016004327,-0.01749532773,0.1163225333,0.1151541337,0.5987373142,0.5852244042,0.134070929,0.1386040205,0.1543720572,1,0.09313046072,0.03018469022,0.05943595899,0.04144821044,0.03540899484,0.05895726958,0.1691221085,0.06336786548,-0.02286094102,0.09045656102,0.3078832798,0.5164952606,0.3974395403,0.6296213578,-0.01495094375,0.03183556027,0.1150442133,0.211521343,0.1184458096,0.107628949,0.5574583304,0.08005855779,0.02829193772,0.0762407082,0.1308513968,0.0765439636,0.09926104285,0.6570804655,0.03204337468,0.04691505931,0.5235324606,0.10022942,0.0564942859,0.1080703973,0.0661768866
A016,0.3349766768,0.1068662766,0.1444608388,0.08526277223,0.5606157684,0.04358014216,0.1391158207,0.5187785948,-0.00585890827,0.1135916383,0.1006398975,0.5355655342,0.06520913298,0.1500617589,0.09313046072,1,0.1190464224,0.05184109592,0.1353055782,0.05144158857,0.07338795314,0.08691167113,0.4090286191,0.09740403288,0.5943743791,0.2066678208,0.1025329784,0.09327695543,0.2256438414,0.06871909873,0.1123885886,0.06318516345,0.05605165602,0.07315343069,0.09483826409,0.1102260685,0.07421192529,0.09907739957,0.1715873072,0.04382441671,0.1150437008,0.149968008,0.05568951764,-0.001089088594,0.08468419186,0.1460456987,0.09613068776,0.06241181873,0.07356981747,0.05883635857
A017,0.1357367733,0.04217452452,0.06799663033,0.01624542739,0.1477628178,0.04608616439,0.1380571369,0.08453158726,0.09565743754,0.0737089419,0.1175585849,0.07120893831,0.1121202332,0.5736904615,0.03018469022,0.1190464224,1,0.7656456652,0.1327148587,0.07476172498,0.08399595871,0.1903292703,0.1129128152,0.1391156855,0.04532453455,0.1263266917,0.08804383431,0.1227826741,0.0637611703,0.1455946681,0.5210343634,0.08601315152,-0.01412740404,0.1067247688,0.1249527489,0.07862003679,0.1053530054,0.1688255302,0.1010294308,0.1014390205,0.1122382515,0.5801690807,0.08809796273,0.1289848677,0.05252404762,0.1036346344,0.0560888188,0.1084215129,0.1287948851,0.02117079546
A018,0.07426427501,0.1403742634,0.05088965367,0.09432005913,0.1310733431,0.03340383681,0.04184310716,0.030501944,0.1472654589,0.04989750557,0.1154392012,0.07933442193,0.07516389967,0.657126915,0.05943595899,0.05184109592,0.7656456652,1,0.1208972808,0.04797869573,0.08837552663,0.06692435949,0.1065306315,0.1062261978,0.07883152994,0.09150204666,0.06494979922,0.0515978087,0.06776287357,0.01744900388,0.6522069035,0.04378294808,0.08628514435,0.1056385607,0.06979148192,0.1257420502,0.1238284676,0.09511931851,0.04200725876,0.1175132832,0.1199898675,0.4810720501,0.1210442256,0.1739045734,0.06429291426,0.08055001736,0.0947452591,0.1740372703,0.1221366623,0.06359803435
A019,0.1614303965,0.039425356,0.1268291004,0.4816116732,0.1072086462,0.1912563756,0.1402608589,0.0757791025,0.07488089973,0.1338255412,0.05930141244,0.12470848,0.216687735,0.1223504587,0.04144821044,0.1353055782,0.1327148587,0.1208972808,1,0.6118117638,0.5005103986,0.02278242337,0.05419799473,0.564500748,0.1002727932,-0.01072576191,0.1235801265,0.1780186968,0.1281721764,0.5919679232,0.1148367319,0.1038221582,0.1119212076,0.1324348384,0.1312724081,0.0611623283,0.1183017051,0.135026165,0.09970784172,0.5786672882,0.5465109183,0.1587782294,0.1102113265,0.116003854,0.08552374738,0.1515462126,0.05788097232,0.153296803,0.558139704,0.5685557696
A020,0.03666612276,0.1085909542,0.08627414001,0.5067054481,0.09518622261,0.09884621962,0.1131559397,0.05946905145,0.1613491194,0.1100583209,0.06783196384,0.06783129835,0.1541242584,0.09672630836,0.03540899484,0.05144158857,0.07476172498,0.04797869573,0.6118117638,1,0.7292664839,0.0838831192,0.08774137711,0.5829511385,0.1561274704,0.06878916589,0.1492445898,0.05674727563,0.06071062089,0.6974641556,0.1236861334,0.06488958179,0.12368588,0.1101239172,0.1475625743,0.1664018792,0.1237670733,0.05302947006,0.1207250675,0.5562749135,0.588478295,0.1178828667,0.131828545,0.1038650217,0.07254021837,0.1401734061,0.1202854996,0.1213471296,0.5644209045,0.3731898829
A021,0.08990366653,0.129024748,0.125170583,0.4747259915,0.1324008431,0.1236363738,0.07223499448,0.1004041083,0.04973467531,0.0622306671,0.1028821565,0.0859766247,0.05502234945,0.1733361507,0.05895726958,0.07338795314,0.08399595871,0.08837552663,0.5005103986,0.7292664839,1,0.01193402611,0.08280271017,0.6717691013,0.04868625755,0.1156875366,0.1290374642,0.1025473512,0.1260356211,0.7043035416,0.04569946628,0.04127350951,0.1343946549,0.1092388922,0.06128607556,0.0631980847,0.1427932908,0.03255659533,0.09770645927,0.5857696085,0.7298025635,0.09188837572,0.08147395311,0.04654588461,0.07221631209,0.08406222927,0.09104347961,0.05095930295,0.6035463878,0.6289027305
A022,0.1427554241,0.09513535074,0.1395228503,0.08502499065,0.1347934889,0.2044926842,0.09477300337,0.1776435499,0.1543330951,0.0371515012,0.1118860381,0.1178453627,0.04662963155,-0.04869788812,0.1691221085,0.08691167113,0.1903292703,0.06692435949,0.02278242337,0.0838831192,0.01193402611,1,0.06290416387,0.02206163577,0.1782087202,0.05097085286,0.1147110453,0.1182755725,0.09034730975,0.0353338383,0.07649868176,0.1141898028,0.1343526591,0.1099835697,0.172105841,0.1222172531,0.1167972948,0.1906131383,0.0009432667211,0.08156331831,0.03119761776,0.1400421896,0.08152369577,0.06491782986,0.5655989477,0.09057483063,0.07071667672,0.1486989044,0.09388966581,0.04541013865
A023,0.5439216832,0.130840294,0.09993230637,0.09449381451,0.3889250288,0.08237685607,0.1177858265,0.7391078181,0.08408587445,0.1418004834,0.03767291536,0.529305442,0.04520449657,0.09371982376,0.06336786548,0.4090286191,0.1129128152,0.1065306315,0.05419799473,0.08774137711,0.08280271017,0.06290416387,1,0.04214303715,0.5117354058,0.12438462,0.1617225163,0.1246916766,0.07385870807,0.07617993513,0.1423566405,0.1308710094,0.07834182321,0.1116601705,0.057903409,0.1065525643,0.01816477092,0.07488271271,0.1521694096,0.07164453776,0.1214430586,0.144698213,0.08047502225,0.06143284301,0.09548768132,0.1261501091,0.08843785812,0.1012725512,0.1879246573,0.1088288901
A024,0.08339690637,0.08080240902,0.1202874103,0.6800641246,0.1185296173,0.08152604955,0.07625258676,0.05506047597,0.1055121413,0.1218131128,0.06395388605,0.1629758737,0.1197399455,0.106181382,-0.02286094102,0.09740403288,0.1391156855,0.1062261978,0.564500748,0.5829511385,0.6717691013,0.02206163577,0.04214303715,1,0.1233091883,0.09709129319,0.1112502729,0.126074493,0.1372902929,0.5926889518,0.07167906406,0.05477572048,0.09703042488,0.09266156985,0.108790594,0.1367997249,0.1137765056,0.07430678185,0.05892355283,0.6259367585,0.4443555584,0.05864050981,0.1164420122,0.1021072615,0.1433973562,0.1342707919,0.07083978577,0.1310495569,0.5219044312,0.5182365252
A025,0.4716284398,0.1417871388,0.07242009319,0.1110913383,0.6775195908,0.09201394363,-0.04340456964,0.4616130156,0.0610040387,0.01021458979,0.04784330773,0.5634853536,0.1311069297,0.07604349757,0.09045656102,0.5943743791,0.04532453455,0.07883152994,0.1002727932,0.1561274704,0.04868625755,0.1782087202,0.5117354058,0.1233091883,1,0.06617368039,0.06759774235,0.1141332712,0.1607229755,0.07838477989,0.03071162041,0.1087116871,0.08220429845,0.1089377565,0.05823125238,0.1189168385,0.1077239109,0.09286317056,0.03696378674,0.05766977582,0.1110434776,0.131772192,0.1746552067,0.04965955964,0.01465734383,0.07105680961,0.1509388031,0.08338956198,0.1053369219,0.09495284619
A026,0.09703336359,0.5780176768,0.5463691986,0.08601969946,0.1297664611,0.05390883335,0.06949758187,0.1531007879,0.02542199636,0.6045277125,0.5875960181,0.1316524377,0.05698952907,0.04767295669,0.3078832798,0.2066678208,0.1263266917,0.09150204666,-0.01072576191,0.06878916589,0.1156875366,0.05097085286,0.12438462,0.09709129319,0.06617368039,1,0.6852129503,0.5461576548,0.6577507538,0.1403559352,0.1321603414,0.1124300738,0.1532616559,0.05372277459,0.1550320598,0.487442883,0.1048179326,0.1721092098,0.1062216637,0.03388661863,0.1085513404,0.1242696901,0.6300705291,0.09722937932,0.1480725897,0.5125418277,0.09013802117,0.03775788252,0.05268060712,0.08820242729
A027,0.05819739162,0.5861810625,0.5202218283,0.1294119237,0.05756758724,0.07137722544,0.04457312316,0.08872219408,0.08359444063,0.6397817025,0.5777885107,0.1037756377,0.1289092718,0.08391758678,0.5164952606,0.1025329784,0.08804383431,0.06494979922,0.1235801265,0.1492445898,0.1290374642,0.1147110453,0.1617225163,0.1112502729,0.06759774235,0.6852129503,1,0.6699690393,0.6167058527,0.143056302,0.005279659367,0.127012987,0.02508719054,0.08701034238,0.1533393799,0.5614500459,0.1627817657,0.1499301115,0.1266990181,0.05993628835,0.1802093751,0.04603009302,0.6213146942,0.1248048671,0.1391935673,0.6916765947,0.1005121259,0.07251037865,0.07569495046,0.1645758341
A028,0.006295276908,0.5824363768,0.5324020959,0.07504001262,0.08039875802,0.1400432783,0.04858004904,0.04498963456,0.05979548278,0.511437696,0.548819919,0.1282592517,0.2194319699,0.09400414889,0.3974395403,0.09327695543,0.1227826741,0.0515978087,0.1780186968,0.05674727563,0.1025473512,0.1182755725,0.1246916766,0.126074493,0.1141332712,0.5461576548,0.6699690393,1,0.5505159625,0.1380128085,0.02890233434,0.2410013569,0.08934587114,0.05885638469,0.2008878551,0.4226805514,0.1234904181,0.02299141321,0.07298128347,0.107743185,0.06640549269,0.06626145849,0.5680350433,0.1060156534,0.1928121423,0.4916280183,0.178316863,0.04519782473,0.05225067942,0.1276847982
A029,0.09795048986,0.5829396656,0.6061447442,-0.03448859932,0.09262030894,0.07982529009,0.09079472699,0.05693866073,0.09239922169,0.5245859125,0.5663394269,0.1613809369,0.1265186819,0.04471225845,0.6296213578,0.2256438414,0.0637611703,0.06776287357,0.1281721764,0.06071062089,0.1260356211,0.09034730975,0.07385870807,0.1372902929,0.1607229755,0.6577507538,0.6167058527,0.5505159625,1,0.06528253697,-0.001850917895,0.09863740797,0.1817866289,0.070319435,0.1134016587,0.6354176554,0.08868622255,0.03858100162,0.1197910708,0.08331459837,0.05174019101,0.1346513883,0.7661727493,0.1405759311,0.1043846349,0.5823963224,0.08547808298,0.06453316792,0.1650410992,0.1016907798
A030,0.07934926376,0.09407830683,0.05143289922,0.5159372883,0.0403337959,0.06112204023,0.1110860619,0.03606676661,0.06516112584,0.1552064843,0.1118637016,0.03548351283,0.1117727666,0.03805059175,-0.01495094375,0.06871909873,0.1455946681,0.01744900388,0.5919679232,0.6974641556,0.7043035416,0.0353338383,0.07617993513,0.5926889518,0.07838477989,0.1403559352,0.143056302,0.1380128085,0.06528253697,1,0.07042700014,0.07656253664,0.1182588799,0.06282526948,0.0682720429,0.1271206642,0.05059952569,0.1090671367,0.06069628952,0.7287002744,0.7079944063,0.1374265909,0.07412391748,0.0691772007,0.1251858184,0.1508724582,0.07637775793,0.04343510452,0.5611395119,0.5810286386
A031,0.08649675776,0.1432724072,0.1430886231,0.1153209706,0.1222486738,0.1020065718,0.1103041929,0.09781611199,0.06352087006,0.1067372964,0.02236886881,0.06166708483,0.1052513747,0.4492020291,0.03183556027,0.1123885886,0.5210343634,0.6522069035,0.1148367319,0.1236861334,0.04569946628,0.07649868176,0.1423566405,0.07167906406,0.03071162041,0.1321603414,0.005279659367,0.02890233434,-0.001850917895,0.07042700014,1,0.06254992334,0.07020889583,0.05371988314,0.07126798362,0.1155506161,0.1754530659,0.1101253028,0.06585567173,0.04243687808,0.08021168191,0.4717820148,0.1311411709,0.1438075233,0.09383785315,0.03012965756,0.1480893454,0.1455661974,0.04464075117,0.1217619168
A032,0.09850361593,0.2053765861,0.01502567331,0.08792497993,0.04935718134,0.5862059451,0.1312741436,0.1182808668,0.3901112126,0.1029498019,0.07676991841,0.07238578333,0.4909243451,0.09781478276,0.1150442133,0.06318516345,0.08601315152,0.04378294808,0.1038221582,0.06488958179,0.04127350951,0.1141898028,0.1308710094,0.05477572048,0.1087116871,0.1124300738,0.127012987,0.2410013569,0.09863740797,0.07656253664,0.06254992334,1,0.5416191167,0.6495327509,0.6533237441,0.002788168938,0.628120062,0.1374642496,0.05918742489,0.1372285448,0.05282502594,0.07777901774,0.07975084941,0.6079423536,0.06377534608,0.1730969017,0.6514662551,0.1681152649,0.08074604024,0.1279897866
A033,0.09920627965,0.1481368453,0.1199753982,0.02798209115,0.1431715112,0.5781122361,0.1083592776,0.05391694059,0.547760275,0.2024439038,0.121918418,0.1787021866,0.4124430045,0.06520106433,0.211521343,0.05605165602,-0.01412740404,0.08628514435,0.1119212076,0.12368588,0.1343946549,0.1343526591,0.07834182321,0.09703042488,0.08220429845,0.1532616559,0.02508719054,0.08934587114,0.1817866289,0.1182588799,0.07020889583,0.5416191167,1,0.5391088704,0.7274485436,0.09241683382,0.4601572698,0.08351786305,0.198763734,0.1328108423,0.1145354289,0.09293608527,0.1515795398,0.4236439763,0.02485770522,0.09281066182,0.579591913,0.1352813274,0.06280212215,0.1203299303
A034,0.1004623562,0.120319444,0.04648118411,0.1536239778,0.1087255335,0.611272817,0.1077342258,0.1631622087,0.5773135407,0.1687902962,0.05163167111,0.08617367278,0.6554604974,0.1497771131,0.1184458096,0.07315343069,0.1067247688,0.1056385607,0.1324348384,0.1101239172,0.1092388922,0.1099835697,0.1116601705,0.09266156985,0.1089377565,0.05372277459,0.08701034238,0.05885638469,0.070319435,0.06282526948,0.05371988314,0.6495327509,0.5391088704,1,0.5091340285,0.07923318109,0.759348579,0.1172374464,0.06597986139,0.09055083283,0.1418441245,0.1396628742,0.1303807196,0.6842740144,0.1275776742,0.01931010411,0.6489516629,0.1351084067,0.05536186483,0.03753108221
A035,0.1035390167,0.04286101549,0.06507321681,0.03597081505,0.1026206763,0.5527443921,0.1268622274,0.08618516007,0.7212153197,0.1350679651,0.008890479949,0.2027373919,0.6691321964,0.07011495116,0.107628949,0.09483826409,0.1249527489,0.06979148192,0.1312724081,0.1475625743,0.06128607556,0.172105841,0.057903409,0.108790594,0.05823125238,0.1550320598,0.1533393799,0.2008878551,0.1134016587,0.0682720429,0.07126798362,0.6533237441,0.7274485436,0.5091340285,1,-0.0005368493964,0.5430183056,0.1230700211,0.157753215,0.1081426766,0.1096424242,0.04656248722,0.09728741447,0.6232256535,0.05359868621,0.1139270003,0.7073573058,0.1142615858,0.1606268758,0.06902673783
A036,0.1143598442,0.4772044599,0.4921606872,0.1264764753,0.08201023596,0.0561427644,0.1233495231,0.0899379882,0.1336812504,0.6744698297,0.5657418979,0.08026628546,-0.004834973104,0.08761427692,0.5574583304,0.1102260685,0.07862003679,0.1257420502,0.0611623283,0.1664018792,0.0631980847,0.1222172531,0.1065525643,0.1367997249,0.1189168385,0.487442883,0.5614500459,0.4226805514,0.6354176554,0.1271206642,0.1155506161,0.002788168938,0.09241683382,0.07923318109,-0.0005368493964,1,0.0212393359,0.1171357903,0.1575239288,0.07695289125,0.1193132967,0.07926320093,0.7713182068,0.15952551,0.1174061116,0.6818008715,0.05218881464,0.124843643,-0.01534759537,0.02756762906
A037,0.09819763968,0.1590848931,0.1123136654,0.07335158897,0.08980248698,0.5591630794,0.1562838543,0.1297095727,0.4760318961,0.09894003134,0.1024798517,0.1205538097,0.6352656348,0.1061666688,0.08005855779,0.07421192529,0.1053530054,0.1238284676,0.1183017051,0.1237670733,0.1427932908,0.1167972948,0.01816477092,0.1137765056,0.1077239109,0.1048179326,0.1627817657,0.1234904181,0.08868622255,0.05059952569,0.1754530659,0.628120062,0.4601572698,0.759348579,0.5430183056,0.0212393359,1,0.06767834058,-0.0292954921,0.1062164241,0.02580167527,0.08296726099,0.1017390328,0.6471654251,0.01008596318,0.1045782984,0.6909122527,0.04796970651,0.0350266512,0.1942582705
A038,0.06028231875,0.03345270192,0.1732016436,0.05016154149,0.1602117552,0.1758858387,0.138885268,0.07589400986,0.141150394,0.05395752142,0.05277071095,0.0974513581,0.07452010728,0.1238072679,0.02829193772,0.09907739957,0.1688255302,0.09511931851,0.135026165,0.05302947006,0.03255659533,0.1906131383,0.07488271271,0.07430678185,0.09286317056,0.1721092098,0.1499301115,0.02299141321,0.03858100162,0.1090671367,0.1101253028,0.1374642496,0.08351786305,0.1172374464,0.1230700211,0.1171357903,0.06767834058,1,0.1285496127,0.1461536144,0.0459529401,0.07522026991,0.0609231681,0.04651423377,0.1545562621,0.03365534196,0.07823222796,0.150912405,0.1057108614,0.1080623069
A039,0.08629984276,-0.006540747334,0.1192505925,0.09868985193,0.1377139346,0.1127059148,0.7190611784,0.09586664993,0.06366231969,0.1257629298,0.04296216857,0.04770993628,0.06631982868,0.07469474954,0.0762407082,0.1715873072,0.1010294308,0.04200725876,0.09970784172,0.1207250675,0.09770645927,0.0009432667211,0.1521694096,0.05892355283,0.03696378674,0.1062216637,0.1266990181,0.07298128347,0.1197910708,0.06069628952,0.06585567173,0.05918742489,0.198763734,0.06597986139,0.157753215,0.1575239288,-0.0292954921,0.1285496127,1,0.00555821268,0.1198461936,0.02247502897,0.06787737767,0.1156878843,0.1504879322,0.07163438531,0.07374205011,0.6608428895,0.1064903325,0.1346375973
